member_id,total_transactions,unique_items,transaction_days,avg_items_per_transaction,anomaly_vote,anomaly_weighted,anomaly_score
2731,4,4,2,2.0,0,0,0.14206285645029607
4886,10,9,4,2.5,0,0,0.10734170297656657
3015,10,8,4,2.5,0,0,0.08439995746316546
4938,16,14,6,2.6666666666666665,0,0,0.12477372472404562
3818,15,12,5,3.0,0,0,0.24010614282150158
1540,12,11,4,3.0,0,0,0.1091370063034613
1424,6,6,3,2.0,0,0,0.2561078397354624
3888,4,4,2,2.0,0,0,0.28492610856743966
2711,14,13,3,4.666666666666667,0,0,0.464481955037457
4633,14,13,4,3.5,0,0,0.19526698091695083
2864,10,10,4,2.5,0,0,0.09634584529613872
2500,9,9,3,3.0,0,0,0.10533561484619496
1477,17,16,6,2.8333333333333335,0,0,0.19526058842334548
1635,6,6,3,2.0,0,0,0.0782939553697476
2401,10,9,5,2.0,0,0,0.16891504170600657
4971,6,5,3,2.0,0,0,0.14689149217560146
4414,7,7,3,2.3333333333333335,0,0,0.07000140621376576
2906,11,9,5,2.2,0,0,0.07910913632127714
4025,12,10,4,3.0,0,0,0.07984641846570482
1414,2,2,1,2.0,0,0,0.3964455624045606
4793,10,9,5,2.0,0,0,0.11724969707591985
4304,8,8,3,2.6666666666666665,0,0,0.16503550895226873
3663,19,17,8,2.375,0,0,0.28997706827447595
1625,18,17,7,2.5714285714285716,0,0,0.2870795455150961
4292,20,19,7,2.857142857142857,0,0,0.315416517939442
3043,2,2,1,2.0,0,0,0.2211173225478523
2446,9,9,4,2.25,0,0,0.1396979035482262
1701,2,2,1,2.0,0,0,0.3964455624045606
1047,6,5,3,2.0,0,0,0.24189464214864276
4360,6,6,3,2.0,0,0,0.17915823544480394
2008,6,5,3,2.0,0,0,0.2621227381575529
2624,4,4,2,2.0,0,0,0.12130047835391883
1049,8,8,4,2.0,0,0,0.13353406652759506
4433,17,13,5,3.4,0,0,0.2524739645392711
4799,19,18,7,2.7142857142857144,0,0,0.2986823392245648
4774,4,4,2,2.0,0,0,0.21592260292159668
3596,12,11,5,2.4,0,0,0.09472703860530418
4097,14,12,6,2.3333333333333335,0,0,0.13196025152091248
2262,10,10,4,2.5,0,0,0.06463258763253728
4593,10,9,4,2.5,0,0,0.11375851861969695
4322,11,10,5,2.2,0,0,0.1074158936257516
3633,16,12,5,3.2,0,0,0.20149514330148824
4268,12,11,5,2.4,0,0,0.16263287929546894
4757,13,11,3,4.333333333333333,0,0,0.3474568635506823
1182,16,15,6,2.6666666666666665,0,0,0.12742259591853217
3266,22,20,7,3.142857142857143,0,0,0.45465239010508274
3109,9,9,4,2.25,0,0,0.1306159599284965
2450,6,6,3,2.0,0,0,0.07361834419790987
1208,11,11,5,2.2,0,0,0.14633722908806257
2115,7,7,3,2.3333333333333335,0,0,0.08817304013440379
3438,16,16,6,2.6666666666666665,0,0,0.31896389124697505
3985,15,12,5,3.0,0,0,0.11418876530602246
2483,8,8,4,2.0,0,0,0.13434845265963566
4445,15,14,6,2.5,0,0,0.15427958746216383
2462,5,5,2,2.5,0,0,0.12038087607394181
1068,4,4,2,2.0,0,0,0.36552984976184794
1458,7,7,3,2.3333333333333335,0,0,0.07541822609112975
3048,19,17,6,3.1666666666666665,0,0,0.2238886316730305
3501,4,4,2,2.0,0,0,0.2588657645656958
3230,2,2,1,2.0,0,0,0.2211173225478523
2312,9,6,4,2.25,0,0,0.3260829356491339
3493,8,7,4,2.0,0,0,0.07823828034275586
1474,12,11,5,2.4,0,0,0.08765971685495806
4907,5,5,2,2.5,0,0,0.3052635129068125
3575,11,8,5,2.2,0,0,0.19686493964700583
1732,7,6,3,2.3333333333333335,0,0,0.11883125636389853
3061,8,8,4,2.0,0,0,0.08714333070601561
1104,10,8,4,2.5,0,0,0.23306936286685728
4702,7,7,2,3.5,0,0,0.34201600378681446
2687,16,13,4,4.0,0,0,0.2703073065866607
3240,4,3,2,2.0,0,0,0.30050178158079294
1524,10,9,4,2.5,0,0,0.10821993718860758
2101,11,9,4,2.75,0,0,0.0515812173331906
4461,9,6,4,2.25,0,0,0.1471025942930004
1814,12,11,6,2.0,0,0,0.18177012903710096
1486,17,14,6,2.8333333333333335,0,0,0.14769247625306822
1710,6,4,3,2.0,0,0,0.47538231650946355
3032,4,4,2,2.0,0,0,0.14003388608442544
4896,8,8,3,2.6666666666666665,0,0,0.16079291781352656
3373,4,4,2,2.0,0,0,0.42712226417738003
1355,13,11,5,2.6,0,0,0.2645791733622451
1162,12,11,5,2.4,0,0,0.06597791560099435
2712,13,10,5,2.6,0,0,0.1988152776306138
1025,6,6,3,2.0,0,0,0.2261987816428802
1354,13,12,5,2.6,0,0,0.19964496639771692
2822,4,2,2,2.0,1,1,0.7071261536856438
1818,10,10,4,2.5,0,0,0.09251895380834384
3082,26,18,10,2.6,1,1,0.6521318161288647
4398,10,10,5,2.0,0,0,0.19168437552182702
4332,4,4,2,2.0,0,0,0.16697348132399537
1357,6,5,3,2.0,0,0,0.1681671327703378
1159,6,5,3,2.0,0,0,0.20638173337896695
1889,18,16,8,2.25,0,0,0.27946629601683554
2652,13,12,3,4.333333333333333,0,0,0.4236178097200245
2736,23,19,7,3.2857142857142856,0,0,0.4330826469523399
2002,7,7,1,7.0,1,1,0.7111856813149179
3046,23,19,6,3.8333333333333335,0,1,0.5081818182279852
2284,13,11,4,3.25,0,0,0.12381600579419731
1479,14,12,4,3.5,0,0,0.1353488748187456
1237,20,16,7,2.857142857142857,0,0,0.31052517610189834
3528,12,9,3,4.0,0,0,0.42036752119297516
2514,11,9,3,3.6666666666666665,0,0,0.2542552433360777
4790,11,11,3,3.6666666666666665,0,0,0.4592482315488157
1948,22,17,6,3.6666666666666665,0,0,0.4013824531799333
2601,19,17,6,3.1666666666666665,0,0,0.22567216427770656
4678,12,11,3,4.0,0,0,0.321792302321593
3642,12,10,3,4.0,0,0,0.26130422840888684
4585,21,20,5,4.2,0,1,0.4951285694815429
3637,13,11,3,4.333333333333333,0,0,0.34769245145501526
1353,21,18,6,3.5,0,0,0.39025280920343364
3257,11,10,2,5.5,1,1,0.5446685890920397
2035,11,11,3,3.6666666666666665,0,0,0.2924372808467481
3658,9,8,2,4.5,1,1,0.5787702300551892
3247,24,21,7,3.4285714285714284,0,1,0.5035673474287727
1305,12,12,3,4.0,1,1,0.5039862616817607
1011,13,13,3,4.333333333333333,0,0,0.48305099199555124
3744,12,12,3,4.0,0,0,0.3557705076836802
2903,12,10,3,4.0,0,0,0.3849724472767981
3036,17,12,3,5.666666666666667,1,1,0.6450459242009726
3741,16,14,4,4.0,0,0,0.2932452138913924
2230,18,15,4,4.5,1,1,0.5283427741748254
1206,14,12,3,4.666666666666667,0,0,0.3796688281293792
3690,12,12,2,6.0,1,1,0.7098448433664393
3620,15,12,4,3.75,0,0,0.351147957231517
4759,12,11,2,6.0,0,1,0.5801769034628287
2792,15,15,4,3.75,0,0,0.3881168777499271
2433,31,24,7,4.428571428571429,1,1,0.8597657021438897
3547,19,16,3,6.333333333333333,1,1,0.7496255660672939
3814,13,12,3,4.333333333333333,0,0,0.3590751956371119
3691,23,21,5,4.6,1,1,0.6117179926524862
1407,23,20,6,3.8333333333333335,0,1,0.5317602678709462
4718,13,11,3,4.333333333333333,0,0,0.3388605718300453
1240,13,12,3,4.333333333333333,0,0,0.3421653402415719
1792,13,11,3,4.333333333333333,0,0,0.4288046655886748
3051,15,11,4,3.75,0,0,0.45261917470473345
3688,15,13,3,5.0,0,0,0.4814194974350198
4676,13,9,3,4.333333333333333,0,1,0.5068641457519779
2142,19,18,5,3.8,0,0,0.37553722806378653
1806,11,9,2,5.5,0,1,0.5277558181267977
1595,22,16,7,3.142857142857143,0,0,0.46320897769957003
2393,14,13,3,4.666666666666667,0,0,0.3908093911869653
1669,9,9,1,9.0,1,1,0.9148846148026982
1213,13,11,3,4.333333333333333,0,0,0.32924831273430716
4598,18,15,5,3.6,0,0,0.24578826098083736
1404,18,16,5,3.6,0,0,0.3747267327315189
1758,14,13,3,4.666666666666667,0,0,0.4400668772386045
1265,25,22,7,3.5714285714285716,1,1,0.5804423329198731
1006,15,12,4,3.75,0,0,0.3108234843092735
2779,22,18,6,3.6666666666666665,1,1,0.6632140362583663
4457,10,9,2,5.0,0,0,0.4904072844478375
2811,20,18,6,3.3333333333333335,0,0,0.3403615686682226
4981,10,8,2,5.0,1,1,0.7154701694643691
2512,26,21,6,4.333333333333333,1,1,0.619915277429836
3400,12,10,3,4.0,0,0,0.2593820330307269
2997,16,15,5,3.2,0,0,0.20233122798971678
1098,24,19,7,3.4285714285714284,0,0,0.39631208285924374
2208,8,8,1,8.0,1,1,0.7335511357744516
3672,13,11,3,4.333333333333333,0,0,0.3154125687738284
3651,21,20,6,3.5,0,0,0.4673485841214992
2986,17,15,5,3.4,0,0,0.23558751031062022
4588,21,18,5,4.2,0,1,0.5090385574799531
2117,13,13,3,4.333333333333333,1,1,0.6188488757218839
1884,12,11,2,6.0,1,1,0.5916150687808749
2595,17,14,5,3.4,0,0,0.2477924166050439
3228,8,7,1,8.0,1,1,0.7510849714403927
2368,8,6,1,8.0,1,1,0.7577910451424943
2573,16,14,5,3.2,0,0,0.2478391348885214
4701,8,6,1,8.0,1,1,0.8440660966321089
1998,27,20,9,3.0,1,1,0.5087304169915037
4583,10,10,2,5.0,1,1,0.5586360399239746
2043,16,12,5,3.2,0,0,0.13540417969896226
2201,14,14,4,3.5,0,0,0.2723690733454431
3522,10,9,2,5.0,1,1,0.5284404233426679
2636,10,10,2,5.0,1,1,0.575815547866925
4372,16,13,4,4.0,0,0,0.4177165547472179
4576,14,14,4,3.5,0,0,0.3194575236907709
4692,15,13,4,3.75,0,0,0.21018842074099367
4277,23,17,7,3.2857142857142856,0,0,0.37072470510227123
3170,12,12,3,4.0,0,1,0.5044789460406777
2944,14,13,4,3.5,0,0,0.3341793622706241
2582,12,10,2,6.0,1,1,0.6166849675208952
1373,14,13,3,4.666666666666667,0,0,0.492786378299257
4012,14,13,3,4.666666666666667,0,1,0.5424974959881664
2031,14,13,4,3.5,0,0,0.16387360577424842
2459,13,13,3,4.333333333333333,0,0,0.4553899962350109
4377,11,10,2,5.5,0,1,0.5266045788958927
1534,18,14,4,4.5,0,1,0.5159294139248133
2051,33,26,8,4.125,1,1,0.8751931190462101
3430,16,15,4,4.0,0,0,0.29778069586187855
1567,17,16,4,4.25,0,0,0.3877380868960094
2972,10,9,2,5.0,0,0,0.4812804241472639
1287,17,15,5,3.4,0,0,0.2054700590674822
2271,31,19,11,2.8181818181818183,1,1,0.7173140599848029
4657,20,17,5,4.0,0,0,0.4651304939475862
2310,16,14,4,4.0,0,0,0.31681454675081105
3924,14,12,3,4.666666666666667,0,0,0.49118986443503343
3517,22,17,8,2.75,0,0,0.35870983338428014
2629,19,16,5,3.8,1,1,0.6049586100777762
4636,17,15,4,4.25,0,0,0.3728217948213192
1100,10,10,3,3.3333333333333335,0,0,0.18167935976176133
2054,12,11,3,4.0,0,0,0.2765534576017303
1032,16,14,5,3.2,0,0,0.1344806605441378
4466,10,6,3,3.3333333333333335,0,0,0.40711444789766876
2081,10,9,3,3.3333333333333335,0,0,0.12249337101099804
3414,13,11,4,3.25,0,0,0.12579719442505008
3481,16,14,4,4.0,0,0,0.3033012976944938
2758,20,18,9,2.2222222222222223,0,0,0.3916680681767452
2872,8,7,3,2.6666666666666665,0,0,0.10210151922885663
3339,9,8,3,3.0,0,0,0.11694433795783377
3255,17,14,6,2.8333333333333335,0,0,0.11636541497301998
3462,25,20,9,2.7777777777777777,0,1,0.5126950562642513
2952,15,14,5,3.0,0,0,0.12988354197932503
2693,11,11,4,2.75,0,0,0.14221971116535112
1112,4,4,1,4.0,0,0,0.34962092857369537
2003,6,6,2,3.0,0,0,0.20732078329971002
3113,12,11,5,2.4,0,0,0.06284122705753435
3582,19,14,6,3.1666666666666665,1,1,0.60603861561841
4572,18,15,5,3.6,0,0,0.3051089063265147
1055,6,6,2,3.0,0,0,0.13507564714596643
1887,22,19,7,3.142857142857143,0,0,0.3877916742866443
3347,14,12,5,2.8,0,0,0.17907202369179132
4873,8,7,3,2.6666666666666665,0,0,0.09107087096951279
1571,8,7,2,4.0,0,0,0.3757613482294919
2400,12,10,4,3.0,0,0,0.08027306592758028
2672,12,11,5,2.4,0,0,0.09184204930568325
1465,17,15,7,2.4285714285714284,0,0,0.22896067659522293
3436,2,2,1,2.0,0,0,0.2211173225478523
4503,11,10,5,2.2,0,0,0.17953902996706597
2759,2,2,1,2.0,0,0,0.2211173225478523
3201,17,14,6,2.8333333333333335,0,0,0.2331007616435139
1861,5,5,2,2.5,0,0,0.11265312634724856
2680,8,8,4,2.0,0,0,0.27249149517393445
4354,4,4,2,2.0,0,0,0.1262571049902558
3608,14,13,4,3.5,0,0,0.19887262880490256
3542,4,4,2,2.0,0,0,0.16753571109235552
2579,6,6,3,2.0,0,0,0.07419367117184383
2650,16,13,4,4.0,1,1,0.5491567253140404
3499,18,15,8,2.25,0,0,0.31411378892474356
2804,9,7,4,2.25,0,0,0.09873015686810836
1783,18,16,6,3.0,0,0,0.22315388738083652
1116,24,18,8,3.0,0,0,0.39067280993198006
2578,18,15,7,2.5714285714285716,0,0,0.17546489394313827
4003,9,9,4,2.25,0,0,0.10446910155726817
3021,10,10,4,2.5,0,0,0.14447868245393858
3791,4,4,2,2.0,0,0,0.1306400226020247
2290,11,11,4,2.75,0,0,0.1958164970907911
4204,10,8,4,2.5,0,0,0.09974267797880924
4100,8,5,3,2.6666666666666665,1,1,0.5696842426615446
1944,4,4,2,2.0,0,0,0.2610671349999432
3845,2,2,1,2.0,0,0,0.3964455624045606
2077,15,14,4,3.75,0,0,0.2393133913522544
1128,10,9,4,2.5,0,0,0.10909293565760914
4130,16,15,6,2.6666666666666665,0,0,0.12645735868825328
3259,9,9,4,2.25,0,0,0.1186399719804823
4376,26,19,10,2.6,1,1,0.6284147503457612
2784,13,12,5,2.6,0,0,0.06393603650915557
2060,5,5,2,2.5,0,0,0.4357693172742841
4556,9,9,4,2.25,0,0,0.1101692750208383
3640,8,8,3,2.6666666666666665,0,0,0.090763891057542
2795,12,11,5,2.4,0,0,0.06489392770536062
2044,9,9,4,2.25,0,0,0.1453392032602129
1957,4,3,2,2.0,0,0,0.4667337962383722
3883,4,4,2,2.0,0,0,0.40770670619273547
2474,2,2,1,2.0,0,0,0.2211173225478523
3148,11,10,4,2.75,0,0,0.09847303989688494
1517,10,9,4,2.5,0,0,0.06286655824104793
2176,13,13,5,2.6,0,0,0.15651326929763928
4255,11,11,5,2.2,0,0,0.15531194238888843
2159,8,8,3,2.6666666666666665,0,0,0.09212239452687847
4153,22,19,7,3.142857142857143,0,0,0.34387258690190264
1553,14,12,6,2.3333333333333335,0,0,0.15272455551200012
2072,13,11,5,2.6,0,0,0.08832074378480696
2964,12,11,5,2.4,0,0,0.09282321018548127
3974,6,6,3,2.0,0,0,0.09972417595204042
4848,6,5,3,2.0,0,0,0.22547553908287746
2477,7,6,3,2.3333333333333335,0,0,0.12656832502420953
1508,8,8,4,2.0,0,0,0.19921390487196464
2682,11,9,5,2.2,0,0,0.1084545494186903
2004,13,12,5,2.6,0,0,0.07290124514110509
1900,10,10,4,2.5,0,0,0.11417880512584365
3757,18,13,7,2.5714285714285716,0,0,0.47432190929039075
4314,17,14,7,2.4285714285714284,0,0,0.35647641720921447
1204,16,15,7,2.2857142857142856,0,0,0.3471239849945113
3548,15,13,7,2.142857142857143,0,0,0.213245860193969
2275,4,4,2,2.0,0,0,0.14761830611171226
4577,6,6,3,2.0,0,0,0.1452848679196358
2286,6,6,3,2.0,0,0,0.07348608480099923
4287,6,5,2,3.0,0,0,0.32708483583172804
1781,6,6,3,2.0,0,0,0.20740787302969155
3788,2,2,1,2.0,0,0,0.2211173225478523
1531,4,4,2,2.0,0,0,0.126893558287515
4015,17,14,7,2.4285714285714284,0,0,0.20695578906468803
2869,14,11,4,3.5,0,0,0.1544860805087246
2390,14,8,5,2.8,1,1,0.8113265224675704
3634,5,5,2,2.5,0,0,0.17957070286671464
3394,7,7,3,2.3333333333333335,0,0,0.16613144316499176
1874,9,9,4,2.25,0,0,0.14317294764486335
4671,22,18,8,2.75,0,0,0.3383642379867033
3647,5,5,2,2.5,0,0,0.12864636546064093
1087,21,17,9,2.3333333333333335,0,0,0.4278964092756037
3210,8,8,3,2.6666666666666665,0,0,0.25845381306538945
4406,17,17,8,2.125,0,1,0.4962781598669396
4470,14,14,5,2.8,0,0,0.2391511921230628
4258,13,13,5,2.6,0,0,0.18276481305884587
3535,15,10,5,3.0,0,0,0.18653289557039077
3095,16,16,6,2.6666666666666665,0,0,0.2968309666289632
4625,5,5,2,2.5,0,0,0.2278922960407673
2014,19,15,8,2.375,0,0,0.4685750667849624
1677,11,11,5,2.2,0,0,0.17821967414103904
4743,13,12,5,2.6,0,0,0.18159938503083006
3682,19,16,6,3.1666666666666665,0,0,0.3060092411181273
4992,11,9,4,2.75,0,0,0.23922107605294418
2839,8,7,3,2.6666666666666665,0,0,0.38074706412678916
2325,15,14,6,2.5,0,0,0.1672381528333091
4238,8,8,3,2.6666666666666665,0,0,0.19163780937610309
4798,8,7,3,2.6666666666666665,0,0,0.1261410247367608
3703,12,11,4,3.0,0,0,0.05648147520521755
1017,11,10,5,2.2,0,0,0.09183779979848039
1609,15,12,6,2.5,0,0,0.09922673326369198
3459,9,7,4,2.25,0,0,0.07854304060633469
1192,5,5,2,2.5,0,0,0.17737185487349724
3044,19,17,7,2.7142857142857144,0,0,0.22271558259410096
3661,12,11,4,3.0,0,0,0.0991059202906008
1188,8,8,3,2.6666666666666665,0,0,0.09948224772073866
1865,14,14,6,2.3333333333333335,0,0,0.3130782660458397
1692,15,14,6,2.5,0,0,0.18679274680375793
3577,7,7,3,2.3333333333333335,0,0,0.10104042555553679
4951,13,12,6,2.1666666666666665,0,0,0.1250552581709735
1714,5,5,2,2.5,0,0,0.3950422074595222
1610,6,6,2,3.0,0,0,0.12908556004662364
4652,13,13,4,3.25,0,0,0.2791147810259443
4020,5,5,2,2.5,0,0,0.16666232499077036
2633,16,14,6,2.6666666666666665,0,0,0.10609983474272165
4305,15,13,6,2.5,0,0,0.18626751072363054
3124,3,3,1,3.0,0,0,0.2897912524781035
2876,12,9,5,2.4,0,0,0.16865042501146718
2684,3,3,1,3.0,0,0,0.4224582585244345
2377,5,5,2,2.5,0,0,0.21027168286214026
4320,15,13,5,3.0,0,0,0.20181693490062727
1009,9,8,4,2.25,0,0,0.13888755800159389
1460,10,10,3,3.3333333333333335,0,0,0.17310371934332527
1821,8,8,3,2.6666666666666665,0,0,0.1084701365676679
3182,14,13,5,2.8,0,0,0.1008350456017076
1526,11,9,5,2.2,0,0,0.2736373173026353
2534,14,11,6,2.3333333333333335,0,0,0.3613522569314172
3794,11,10,4,2.75,0,0,0.04312447081742634
1405,6,5,2,3.0,0,0,0.2469447105926604
4544,12,11,5,2.4,0,0,0.14659365096402863
2494,17,15,4,4.25,0,0,0.3831401714111302
3322,16,14,6,2.6666666666666665,0,0,0.11270544064362381
3655,5,4,2,2.5,0,0,0.2835168617041393
2584,20,14,8,2.5,0,1,0.4974488408194862
2781,13,12,6,2.1666666666666665,0,0,0.14382654248534424
3316,7,7,3,2.3333333333333335,0,0,0.12922120182015276
4889,3,3,1,3.0,0,0,0.2897912524781035
4927,5,4,2,2.5,0,0,0.4811961108446447
3214,15,15,4,3.75,0,0,0.39345532746756035
2909,11,10,5,2.2,0,0,0.08857557459443328
4226,9,9,4,2.25,0,0,0.1519141493537395
1622,10,10,4,2.5,0,0,0.08494003629129798
2938,7,7,3,2.3333333333333335,0,0,0.16486006843115322
3674,11,9,4,2.75,0,0,0.22707902909067734
2063,13,13,6,2.1666666666666665,0,0,0.21788980101137523
3042,22,16,7,3.142857142857143,0,0,0.46256381728832013
3877,16,15,6,2.6666666666666665,0,0,0.14223914547140878
2168,7,7,3,2.3333333333333335,0,0,0.2325767236658134
4933,21,18,9,2.3333333333333335,0,0,0.4229354327451495
3139,16,15,7,2.2857142857142856,0,0,0.2427376034177268
2053,8,7,3,2.6666666666666665,0,0,0.08269000051430171
4847,9,9,4,2.25,0,0,0.07269810290311014
1185,10,10,4,2.5,0,0,0.05301692707233444
4656,21,19,9,2.3333333333333335,0,0,0.42552243900151865
2741,12,11,4,3.0,0,0,0.08361676004660712
2010,12,9,4,3.0,0,0,0.28334633360554573
2586,5,5,2,2.5,0,0,0.11782630305070389
2557,6,6,3,2.0,0,0,0.25485335129706616
1719,13,12,5,2.6,0,0,0.1225725707805378
1292,4,4,2,2.0,0,0,0.3442573799981646
2721,6,5,2,3.0,0,0,0.21706187086269502
4016,6,6,2,3.0,0,0,0.12792683171523558
3654,5,5,2,2.5,0,0,0.3172082698923865
3745,13,13,6,2.1666666666666665,0,0,0.20026383567127795
3623,4,4,2,2.0,0,0,0.12494999750133133
1647,7,7,3,2.3333333333333335,0,0,0.30413912509873126
1312,14,13,6,2.3333333333333335,0,0,0.1539984557878729
1218,21,16,7,3.0,0,0,0.30807887259117345
4745,17,12,7,2.4285714285714284,0,0,0.18836410843811957
4994,2,2,1,2.0,0,0,0.3964455624045606
2380,16,13,6,2.6666666666666665,0,0,0.2106092490085032
4371,9,9,4,2.25,0,0,0.21039115579356307
4668,6,6,3,2.0,0,0,0.17156024178129747
3534,6,6,3,2.0,0,0,0.3061710226037615
3399,15,12,4,3.75,0,0,0.35010235818596586
2136,2,2,1,2.0,0,0,0.2211173225478523
1888,14,11,6,2.3333333333333335,0,0,0.15571404642339504
4990,8,8,3,2.6666666666666665,0,0,0.16907765074776307
1135,10,8,3,3.3333333333333335,0,0,0.21315047932701248
3132,10,10,4,2.5,0,0,0.11111043667366348
1252,10,10,3,3.3333333333333335,0,0,0.22448563323946144
1442,13,13,6,2.1666666666666665,0,0,0.21833603916911493
1451,6,5,2,3.0,0,0,0.21454303043240464
3159,7,6,3,2.3333333333333335,0,0,0.09294869156280966
3205,13,12,5,2.6,0,0,0.07910904504928916
1115,8,6,4,2.0,0,0,0.19036664251235083
4334,15,13,5,3.0,0,0,0.1952230948832658
3098,4,4,2,2.0,0,0,0.3131794678726351
1096,2,2,1,2.0,0,0,0.2211173225478523
1608,18,16,6,3.0,0,0,0.2627195880014281
2298,20,17,8,2.5,0,0,0.351749358637828
3782,18,15,7,2.5714285714285716,0,0,0.26218957976500484
3815,9,7,4,2.25,0,0,0.11446073431113979
3976,13,11,6,2.1666666666666665,0,0,0.1553238405499772
3710,8,6,3,2.6666666666666665,0,0,0.4158157590046519
1859,11,9,5,2.2,0,0,0.0769495362142064
1682,20,17,7,2.857142857142857,0,0,0.2547524027007111
1866,18,15,7,2.5714285714285716,0,0,0.18746356490560415
2016,4,4,2,2.0,0,0,0.21977989910573226
3063,10,9,5,2.0,0,0,0.26293797616089837
4782,10,8,5,2.0,0,0,0.35658804432192265
3198,5,5,2,2.5,0,0,0.1320440627273768
1436,2,2,1,2.0,0,0,0.3964455624045606
4874,5,4,2,2.5,1,1,0.5755955113334572
2911,4,4,2,2.0,0,0,0.36149019046782555
1611,10,9,3,3.3333333333333335,0,0,0.122133639928821
2343,9,9,4,2.25,0,0,0.21078928625295837
1021,8,8,3,2.6666666666666665,0,0,0.0989734952122935
4378,4,4,2,2.0,0,0,0.14655408699637543
1751,10,10,4,2.5,0,0,0.08270262076712481
1730,8,7,4,2.0,0,0,0.1706087544445665
4669,10,8,5,2.0,0,0,0.2825397176314968
1184,5,5,2,2.5,0,0,0.16915505278523865
4600,11,11,3,3.6666666666666665,0,0,0.26799807483120036
3966,11,8,5,2.2,0,0,0.2604549058662351
4508,13,11,6,2.1666666666666665,0,0,0.15730869485158402
4643,16,15,6,2.6666666666666665,0,0,0.20071859067395428
3600,15,14,6,2.5,0,0,0.15566960751531733
1315,6,6,3,2.0,0,0,0.07898125581136604
1654,23,17,9,2.5555555555555554,0,0,0.40635566444964066
3551,9,9,3,3.0,0,0,0.133516284871404
1351,6,6,2,3.0,0,0,0.1964948229815869
2645,19,16,8,2.375,0,0,0.2970640781853091
2653,12,12,5,2.4,0,0,0.18958104846739102
3961,10,8,4,2.5,0,0,0.273440711078134
2329,4,4,2,2.0,0,0,0.2610672911683844
3858,2,2,1,2.0,0,0,0.2211173225478523
4765,8,8,3,2.6666666666666665,0,0,0.1315914493819511
4855,10,9,4,2.5,0,0,0.07384957370159313
2673,8,5,4,2.0,1,1,0.6134532539089844
3352,7,7,3,2.3333333333333335,0,0,0.16745401068972496
1391,13,10,6,2.1666666666666665,0,0,0.2602919978969803
4352,13,12,4,3.25,0,0,0.1547566761350342
1298,7,7,3,2.3333333333333335,0,0,0.03492281825653178
1618,16,13,7,2.2857142857142856,0,0,0.24264214231742418
3515,12,10,5,2.4,0,0,0.15910784481990506
1786,6,6,3,2.0,0,0,0.10137711458562992
3844,16,15,7,2.2857142857142856,0,0,0.21328907596041966
3914,6,5,3,2.0,0,0,0.2565454267487138
4172,9,9,3,3.0,0,0,0.17841068576615685
1796,14,12,6,2.3333333333333335,0,0,0.1400803926180366
1830,4,4,2,2.0,0,0,0.14295395345969947
3071,15,14,4,3.75,0,0,0.2331216126807417
2301,9,7,4,2.25,0,0,0.2825067566939356
3999,13,12,5,2.6,0,0,0.13188832464516395
3089,11,9,5,2.2,0,0,0.255036647065925
2985,6,5,2,3.0,0,0,0.2103308853072987
3318,4,3,2,2.0,0,0,0.3341018352069069
1048,6,5,2,3.0,0,0,0.27985366569905434
3586,8,8,3,2.6666666666666665,0,0,0.1952566365712467
4431,14,10,5,2.8,0,0,0.19737984410833131
3977,6,6,2,3.0,0,0,0.30248853140073706
2609,5,5,2,2.5,0,0,0.2163481611836571
4942,10,10,4,2.5,0,0,0.18807215114099693
4158,4,4,2,2.0,0,0,0.15545286126080282
1142,8,8,4,2.0,0,0,0.0761690787943291
2273,14,13,7,2.0,0,0,0.21600982715493589
3902,7,7,3,2.3333333333333335,0,0,0.11285496526631807
2169,11,10,5,2.2,0,0,0.10809535134034343
3038,12,11,5,2.4,0,0,0.13115910490905122
2023,7,7,3,2.3333333333333335,0,0,0.10893702768078257
1038,19,15,6,3.1666666666666665,0,0,0.2036614567601757
3998,17,15,6,2.8333333333333335,0,0,0.1404464854861292
3516,7,6,3,2.3333333333333335,0,0,0.3231812637569971
2583,5,5,2,2.5,0,0,0.20149622343426157
4138,12,12,5,2.4,0,0,0.11922514656966454
1886,4,4,2,2.0,0,0,0.31262902190767633
4861,6,5,3,2.0,0,1,0.5066761198858097
2326,9,8,3,3.0,0,0,0.18061067257125565
2103,2,2,1,2.0,0,0,0.2211173225478523
3260,8,7,3,2.6666666666666665,0,0,0.08906738663537371
1893,8,8,4,2.0,0,0,0.24255698146165341
4834,2,2,1,2.0,0,0,0.2211173225478523
2476,10,8,5,2.0,0,0,0.1414825616744689
1013,19,17,8,2.375,0,0,0.34842091465759184
3004,4,4,2,2.0,0,0,0.13109635536128203
1573,6,6,3,2.0,0,0,0.17339157419718024
2089,16,14,7,2.2857142857142856,0,0,0.16761701515821845
2470,11,10,4,2.75,0,0,0.04608657726584665
4785,12,9,5,2.4,0,0,0.24177178066405877
2916,15,12,4,3.75,1,1,0.6531696728163571
3179,2,2,1,2.0,0,0,0.3964455624045606
2285,4,4,2,2.0,0,0,0.40021041892518694
2617,16,13,7,2.2857142857142856,0,0,0.1752954430914555
1945,14,12,5,2.8,0,0,0.19840449462158935
4722,10,10,5,2.0,0,0,0.23744553111810332
4725,10,9,4,2.5,0,0,0.01688726359932233
1594,6,5,3,2.0,0,0,0.16857891692563412
4675,10,9,4,2.5,0,0,0.02117374150257637
1321,5,3,2,2.5,0,0,0.35175652603251867
1535,8,8,4,2.0,0,0,0.07464557681323129
